"E-Field:0","E-Field:1","E-Field:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.5674e-10,3.1959e-19,5.8451e-10,1,0.33965,0.1854,0.15425,0.01
1.5733e-10,3.2512e-19,5.868e-10,1,0.34002,0.1854,0.15462,0.01
1.5793e-10,3.3064e-19,5.8908e-10,1,0.34039,0.1854,0.15499,0.01
1.5852e-10,3.3617e-19,5.9136e-10,1,0.34077,0.1854,0.15537,0.01
1.5911e-10,3.417e-19,5.9365e-10,1,0.34114,0.1854,0.15574,0.01
1.5971e-10,3.4723e-19,5.9593e-10,1,0.34151,0.1854,0.15611,0.01
1.603e-10,3.5276e-19,5.9821e-10,1,0.34188,0.1854,0.15648,0.01
1.6089e-10,3.5829e-19,6.005e-10,1,0.34225,0.1854,0.15685,0.01
1.6149e-10,3.6382e-19,6.0278e-10,1,0.34262,0.1854,0.15722,0.01
1.6208e-10,3.6935e-19,6.0506e-10,1,0.34299,0.1854,0.15759,0.01
1.6268e-10,3.7488e-19,6.0734e-10,1,0.34336,0.1854,0.15796,0.01
1.6327e-10,3.8041e-19,6.0963e-10,1,0.34373,0.1854,0.15833,0.01
1.6386e-10,3.8935e-19,6.1201e-10,1,0.3441,0.1854,0.1587,0.01
1.6446e-10,3.9905e-19,6.1442e-10,1,0.34447,0.1854,0.15907,0.01
1.6506e-10,4.0876e-19,6.1682e-10,1,0.34484,0.1854,0.15944,0.01
1.6565e-10,4.1847e-19,6.1923e-10,1,0.34521,0.1854,0.15981,0.01
1.6625e-10,4.2817e-19,6.2163e-10,1,0.34559,0.1854,0.16019,0.01
1.6685e-10,4.4137e-19,6.241e-10,1,0.34596,0.1854,0.16056,0.01
1.6746e-10,4.5935e-19,6.2667e-10,1,0.34633,0.1854,0.16093,0.01
1.6806e-10,4.7734e-19,6.2924e-10,1,0.3467,0.1854,0.1613,0.01
1.6867e-10,4.9532e-19,6.318e-10,1,0.34707,0.1854,0.16167,0.01
1.6927e-10,5.133e-19,6.3437e-10,1,0.34744,0.1854,0.16204,0.01
1.6988e-10,5.3129e-19,6.3694e-10,1,0.34781,0.1854,0.16241,0.01
1.7048e-10,5.4927e-19,6.395e-10,1,0.34818,0.1854,0.16278,0.01
1.7109e-10,5.6726e-19,6.4207e-10,1,0.34855,0.1854,0.16315,0.01
1.7169e-10,5.8524e-19,6.4463e-10,1,0.34892,0.1854,0.16352,0.01
1.723e-10,6.0322e-19,6.472e-10,1,0.34929,0.1854,0.16389,0.01
1.7291e-10,6.2121e-19,6.4977e-10,1,0.34966,0.1854,0.16426,0.01
1.7351e-10,6.3919e-19,6.5233e-10,1,0.35004,0.1854,0.16464,0.01
1.7412e-10,6.5718e-19,6.549e-10,1,0.35041,0.1854,0.16501,0.01
1.7472e-10,6.7516e-19,6.5747e-10,1,0.35078,0.1854,0.16538,0.01
1.7534e-10,6.9915e-19,6.6016e-10,1,0.35115,0.1854,0.16575,0.01
1.76e-10,7.3996e-19,6.6321e-10,1,0.35152,0.1854,0.16612,0.01
1.7666e-10,7.8077e-19,6.6626e-10,1,0.35189,0.1854,0.16649,0.01
1.7731e-10,8.2158e-19,6.6931e-10,1,0.35226,0.1854,0.16686,0.01
1.7797e-10,8.6239e-19,6.7236e-10,1,0.35263,0.1854,0.16723,0.01
1.7863e-10,9.032e-19,6.7541e-10,1,0.353,0.1854,0.1676,0.01
1.7928e-10,9.4402e-19,6.7846e-10,1,0.35337,0.1854,0.16797,0.01
1.7994e-10,9.8483e-19,6.8151e-10,1,0.35374,0.1854,0.16834,0.01
1.806e-10,1.0256e-18,6.8456e-10,1,0.35411,0.1854,0.16871,0.01
1.8125e-10,1.0664e-18,6.8761e-10,1,0.35448,0.1854,0.16908,0.01
1.8191e-10,1.1073e-18,6.9067e-10,1,0.35486,0.1854,0.16946,0.01
1.8257e-10,1.1481e-18,6.9372e-10,1,0.35523,0.1854,0.16983,0.01
1.8322e-10,1.1889e-18,6.9677e-10,1,0.3556,0.1854,0.1702,0.01
1.8388e-10,1.2297e-18,6.9982e-10,1,0.35597,0.1854,0.17057,0.01
1.8455e-10,1.2769e-18,7.0299e-10,1,0.35634,0.1854,0.17094,0.01
1.8535e-10,1.3785e-18,7.0726e-10,1,0.35671,0.1854,0.17131,0.01
1.8614e-10,1.4802e-18,7.1152e-10,1,0.35708,0.1854,0.17168,0.01
1.8694e-10,1.5819e-18,7.1578e-10,1,0.35745,0.1854,0.17205,0.01
1.8774e-10,1.6836e-18,7.2004e-10,1,0.35782,0.1854,0.17242,0.01
1.8853e-10,1.7853e-18,7.243e-10,1,0.35819,0.1854,0.17279,0.01
1.8933e-10,1.8869e-18,7.2856e-10,1,0.35856,0.1854,0.17316,0.01
1.9012e-10,1.9886e-18,7.3282e-10,1,0.35893,0.1854,0.17353,0.01
1.9092e-10,2.0903e-18,7.3708e-10,1,0.35931,0.1854,0.17391,0.01
1.9171e-10,2.192e-18,7.4134e-10,1,0.35968,0.1854,0.17428,0.01
1.9251e-10,2.2937e-18,7.4561e-10,1,0.36005,0.1854,0.17465,0.01
1.9331e-10,2.3953e-18,7.4987e-10,1,0.36042,0.1854,0.17502,0.01
1.941e-10,2.497e-18,7.5413e-10,1,0.36079,0.1854,0.17539,0.01
1.949e-10,2.5987e-18,7.5839e-10,1,0.36116,0.1854,0.17576,0.01
1.9569e-10,2.7004e-18,7.6265e-10,1,0.36153,0.1854,0.17613,0.01
1.9682e-10,2.9868e-18,7.7174e-10,1,0.3619,0.1854,0.1765,0.01
1.9797e-10,3.2837e-18,7.811e-10,1,0.36227,0.1854,0.17687,0.01
1.9911e-10,3.5807e-18,7.9046e-10,1,0.36264,0.1854,0.17724,0.01
2.0026e-10,3.8776e-18,7.9983e-10,1,0.36301,0.1854,0.17761,0.01
2.0141e-10,4.1746e-18,8.0919e-10,1,0.36338,0.1854,0.17798,0.01
2.0256e-10,4.4715e-18,8.1855e-10,1,0.36375,0.1854,0.17835,0.01
2.037e-10,4.7684e-18,8.2791e-10,1,0.36413,0.1854,0.17873,0.01
2.0485e-10,5.0654e-18,8.3728e-10,1,0.3645,0.1854,0.1791,0.01
2.06e-10,5.3623e-18,8.4664e-10,1,0.36487,0.1854,0.17947,0.01
2.0714e-10,5.6593e-18,8.56e-10,1,0.36524,0.1854,0.17984,0.01
2.0829e-10,5.9562e-18,8.6537e-10,1,0.36561,0.1854,0.18021,0.01
2.0944e-10,6.2532e-18,8.7473e-10,1,0.36598,0.1854,0.18058,0.01
2.1059e-10,6.5501e-18,8.8409e-10,1,0.36635,0.1854,0.18095,0.01
2.1173e-10,6.8471e-18,8.9345e-10,1,0.36672,0.1854,0.18132,0.01
2.1331e-10,7.326e-18,9.2368e-10,1,0.36709,0.1854,0.18169,0.01
2.15e-10,7.8541e-18,9.5954e-10,1,0.36746,0.1854,0.18206,0.01
2.1671e-10,8.3989e-18,9.9722e-10,1,0.36783,0.1854,0.18243,0.01
2.1862e-10,9.1114e-18,1.0533e-09,1,0.3682,0.1854,0.1828,0.01
2.2053e-10,9.8239e-18,1.1093e-09,1,0.36858,0.1854,0.18318,0.01
2.2254e-10,1.0633e-17,1.1819e-09,1,0.36895,0.1854,0.18355,0.01
2.2472e-10,1.1592e-17,1.2798e-09,1,0.36932,0.1854,0.18392,0.01
2.2689e-10,1.2551e-17,1.3778e-09,1,0.36969,0.1854,0.18429,0.01
2.2929e-10,6.149e-11,1.5475e-09,1,0.37006,0.1854,0.18466,0.01
2.318e-10,1.4973e-10,1.7485e-09,1,0.37043,0.1854,0.18503,0.01
2.343e-10,2.3797e-10,1.9494e-09,1,0.3708,0.1854,0.1854,0.01
